user_id,event_name,timestamp
1046,app_open,2025-01-16
1046,app_open,2025-01-23
1046,app_open,2025-01-30
1046,app_open,2025-02-13
1047,app_open,2025-02-18
1047,app_open,2025-02-21
1048,app_open,2025-01-11
1048,app_open,2025-01-12
1049,app_open,2025-03-12
1049,app_open,2025-03-13
1050,app_open,2025-02-07
1051,app_open,2025-03-22
1052,app_open,2025-03-21
1052,app_open,2025-03-22
1053,app_open,2025-02-16
1053,app_open,2025-02-17
1054,app_open,2025-03-15
1055,app_open,2025-01-25
1056,app_open,2025-01-09
1056,app_open,2025-01-16
1057,app_open,2025-01-06
1058,app_open,2025-01-30
1058,app_open,2025-02-02
1059,app_open,2025-02-07
1059,app_open,2025-02-08
1060,app_open,2025-01-11
1060,app_open,2025-01-12
1060,app_open,2025-01-14
1061,app_open,2025-01-30
1061,app_open,2025-02-02
1062,app_open,2025-01-13
1062,app_open,2025-01-20
1063,app_open,2025-02-18
1064,app_open,2025-02-05
1064,app_open,2025-02-08
1064,app_open,2025-02-12
1065,app_open,2025-02-28
1065,app_open,2025-03-14
1066,app_open,2025-02-16
1066,app_open,2025-02-17
1066,app_open,2025-02-23
1067,app_open,2025-01-21
1067,app_open,2025-01-24
1068,app_open,2025-02-17
1068,app_open,2025-02-18
1068,app_open,2025-03-03
1069,app_open,2025-02-15
1069,app_open,2025-02-18
1070,app_open,2025-01-27
1070,app_open,2025-01-30
1071,app_open,2025-02-04
1072,app_open,2025-01-10
1072,app_open,2025-01-11
1072,app_open,2025-01-24
1073,app_open,2025-03-19
1073,app_open,2025-03-22
1074,app_open,2025-01-22
1074,app_open,2025-01-23
1074,app_open,2025-01-29
1075,app_open,2025-03-10
1075,app_open,2025-03-11
1075,app_open,2025-03-13
1076,app_open,2025-02-01
1076,app_open,2025-02-02
1076,app_open,2025-02-04
1076,app_open,2025-02-08
1076,app_open,2025-02-15
1077,app_open,2025-01-21
1077,app_open,2025-01-22
1078,app_open,2025-03-01
1078,app_open,2025-03-04
1079,app_open,2025-02-18
1080,app_open,2025-02-04
1081,app_open,2025-03-13
1081,app_open,2025-03-14
1082,app_open,2025-01-29
1082,app_open,2025-01-30
1083,app_open,2025-02-11
1083,app_open,2025-02-12
1084,app_open,2025-01-08
1085,app_open,2025-01-30
1085,app_open,2025-02-06
1086,app_open,2025-01-05
1086,app_open,2025-01-06
1087,app_open,2025-02-10
1088,app_open,2025-02-21
1088,app_open,2025-02-22
1088,app_open,2025-02-28
1088,app_open,2025-03-21
1089,app_open,2025-02-04
1089,app_open,2025-02-07
1089,app_open,2025-02-11
1090,app_open,2025-01-09
1090,app_open,2025-01-10
1091,app_open,2025-01-28
1091,app_open,2025-01-29
1091,app_open,2025-02-11
1091,app_open,2025-02-25
1092,app_open,2025-03-14
1093,app_open,2025-02-10
1094,app_open,2025-01-28
1094,app_open,2025-01-29
1094,app_open,2025-02-04
1094,app_open,2025-02-11
1095,app_open,2025-03-05
1095,app_open,2025-03-06
1095,app_open,2025-03-08
1096,app_open,2025-02-20
1096,app_open,2025-02-21
1096,app_open,2025-03-06
1097,app_open,2025-02-28
1097,app_open,2025-03-07
1097,app_open,2025-03-28
1098,app_open,2025-01-19
1098,app_open,2025-01-20
1098,app_open,2025-01-22
1098,app_open,2025-01-26
1098,app_open,2025-02-02
1099,app_open,2025-02-03
1100,app_open,2025-01-18
1100,app_open,2025-01-19
1100,app_open,2025-01-21
1100,app_open,2025-02-15
1101,app_open,2025-02-01
1101,app_open,2025-02-02
1101,app_open,2025-02-04
1102,app_open,2025-03-13
1102,app_open,2025-03-14
1103,app_open,2025-03-10
1104,app_open,2025-02-03
1105,app_open,2025-03-16
1105,app_open,2025-03-19
1106,app_open,2025-02-24
1107,app_open,2025-03-16
1107,app_open,2025-03-17
1107,app_open,2025-03-19
1108,app_open,2025-02-21
1109,app_open,2025-02-16
1109,app_open,2025-02-17
1109,app_open,2025-02-19
1110,app_open,2025-01-29
1110,app_open,2025-01-30
1111,app_open,2025-01-18
1111,app_open,2025-01-19
1112,app_open,2025-03-07
1112,app_open,2025-03-08
1113,app_open,2025-03-05
1114,app_open,2025-01-12
1115,app_open,2025-01-07
1115,app_open,2025-01-08
1115,app_open,2025-01-14
1116,app_open,2025-01-15
1116,app_open,2025-01-16
1116,app_open,2025-01-18
1116,app_open,2025-01-29
1117,app_open,2025-01-20
1117,app_open,2025-02-17
1118,app_open,2025-03-22
1118,app_open,2025-03-25
1119,app_open,2025-01-21
1119,app_open,2025-01-22
1119,app_open,2025-02-18
1120,app_open,2025-02-24
1121,app_open,2025-03-18
1121,app_open,2025-03-21
1121,app_open,2025-03-25
1122,app_open,2025-01-09
1122,app_open,2025-01-10
1122,app_open,2025-01-16
1123,app_open,2025-02-19
1123,app_open,2025-02-20
1124,app_open,2025-02-18
1124,app_open,2025-02-21
1124,app_open,2025-03-04
1124,app_open,2025-03-18
1125,app_open,2025-03-18
1125,app_open,2025-03-21
1126,app_open,2025-03-01
1126,app_open,2025-03-15
1127,app_open,2025-03-09
1128,app_open,2025-02-02
1128,app_open,2025-02-03
1129,app_open,2025-03-12
1130,app_open,2025-01-02
1131,app_open,2025-01-15
1131,app_open,2025-01-16
1131,app_open,2025-01-18
1132,app_open,2025-03-10
1132,app_open,2025-03-13
1133,app_open,2025-02-04
1134,app_open,2025-02-13
1134,app_open,2025-02-14
1134,app_open,2025-02-16
1134,app_open,2025-02-20
1135,app_open,2025-01-15
1135,app_open,2025-01-29
1136,app_open,2025-02-07
1136,app_open,2025-02-08
1136,app_open,2025-02-14
1137,app_open,2025-02-25
1137,app_open,2025-02-26
1137,app_open,2025-03-04
1137,app_open,2025-03-25
1138,app_open,2025-01-21
1138,app_open,2025-01-24
1139,app_open,2025-02-28
1140,app_open,2025-01-01
1140,app_open,2025-01-04
1140,app_open,2025-01-08
1141,app_open,2025-02-03
1141,app_open,2025-02-04
1141,app_open,2025-02-06
1141,app_open,2025-02-17
1142,app_open,2025-03-06
1142,app_open,2025-03-07
1142,app_open,2025-03-09
1143,app_open,2025-01-23
1143,app_open,2025-01-26
1143,app_open,2025-01-30
1143,app_open,2025-02-06
1144,app_open,2025-03-06
1144,app_open,2025-03-07
1145,app_open,2025-01-14
1145,app_open,2025-01-15
1145,app_open,2025-01-28
1146,app_open,2025-03-22
1147,app_open,2025-02-08
1147,app_open,2025-02-09
1147,app_open,2025-02-15
1148,app_open,2025-03-06
1148,app_open,2025-03-20
1149,app_open,2025-03-19
1149,app_open,2025-03-20
1150,app_open,2025-01-26
1150,app_open,2025-01-29
1151,app_open,2025-01-20
1152,app_open,2025-02-17
1152,app_open,2025-02-18
1153,app_open,2025-01-21
1153,app_open,2025-01-22
1153,app_open,2025-01-24
1153,app_open,2025-01-28
1153,app_open,2025-02-18
1154,app_open,2025-03-11
1154,app_open,2025-03-14
1154,app_open,2025-03-18
1155,app_open,2025-03-09
1155,app_open,2025-03-10
1156,app_open,2025-01-01
1156,app_open,2025-01-02
1156,app_open,2025-01-04
1157,app_open,2025-03-18
1158,app_open,2025-02-11
1158,app_open,2025-02-12
1158,app_open,2025-02-14
1158,app_open,2025-02-18
1158,app_open,2025-02-25
1159,app_open,2025-03-04
1159,app_open,2025-03-05
1159,app_open,2025-03-07
1160,app_open,2025-01-03
1160,app_open,2025-01-10
1161,app_open,2025-01-15
1161,app_open,2025-01-16
1162,app_open,2025-02-16
1162,app_open,2025-02-17
1163,app_open,2025-02-09
1163,app_open,2025-02-12
1164,app_open,2025-01-31
1165,app_open,2025-01-08
1165,app_open,2025-02-05
1166,app_open,2025-01-31
1166,app_open,2025-02-01
1167,app_open,2025-03-14
1168,app_open,2025-01-11
1169,app_open,2025-01-11
1170,app_open,2025-03-04
1170,app_open,2025-03-07
1171,app_open,2025-01-09
1172,app_open,2025-03-10
1172,app_open,2025-03-13
1173,app_open,2025-01-17
1173,app_open,2025-01-18
1173,app_open,2025-01-24
1174,app_open,2025-01-17
1174,app_open,2025-01-18
1174,app_open,2025-01-20
1174,app_open,2025-01-31
1175,app_open,2025-03-02
1175,app_open,2025-03-03
1176,app_open,2025-03-12
1176,app_open,2025-03-13
1177,app_open,2025-01-22
1178,app_open,2025-02-03
1178,app_open,2025-02-04
1179,app_open,2025-03-09
1179,app_open,2025-03-10
1179,app_open,2025-03-12
1180,app_open,2025-03-19
1180,app_open,2025-03-22
1181,app_open,2025-02-24
1181,app_open,2025-02-27
1181,app_open,2025-03-03
1182,app_open,2025-01-28
1183,app_open,2025-03-11
1183,app_open,2025-03-12
1183,app_open,2025-03-14
1184,app_open,2025-01-26
1184,app_open,2025-01-29
1185,app_open,2025-02-09
1185,app_open,2025-02-10
1185,app_open,2025-02-12
1186,app_open,2025-02-21
1186,app_open,2025-02-24
1186,app_open,2025-03-07
1187,app_open,2025-02-17
1187,app_open,2025-02-24
1188,app_open,2025-02-26
1188,app_open,2025-02-27
1189,app_open,2025-03-08
1190,app_open,2025-02-27
1190,app_open,2025-03-06
1191,app_open,2025-01-16
1191,app_open,2025-01-19
1192,app_open,2025-02-01
1192,app_open,2025-02-02
1192,app_open,2025-02-15
1193,app_open,2025-01-29
1193,app_open,2025-02-01
1194,app_open,2025-01-09
1194,app_open,2025-01-12
1195,app_open,2025-02-13
1196,app_open,2025-01-03
1196,app_open,2025-01-04
1196,app_open,2025-01-06
1196,app_open,2025-01-17
1197,app_open,2025-03-17
1198,app_open,2025-03-12
1198,app_open,2025-03-19
1199,app_open,2025-01-30
1199,app_open,2025-02-02
1199,app_open,2025-02-06
1200,app_open,2025-03-17
1200,app_open,2025-03-31
1201,app_open,2025-01-29
1201,app_open,2025-01-30
1202,app_open,2025-01-01
1202,app_open,2025-01-02
1203,app_open,2025-01-10
1203,app_open,2025-01-11
1203,app_open,2025-01-13
1203,app_open,2025-02-07
1204,app_open,2025-03-22
1204,app_open,2025-03-25
1205,app_open,2025-01-08
1206,app_open,2025-01-30
1206,app_open,2025-02-13
1207,app_open,2025-01-09
1207,app_open,2025-01-10
1207,app_open,2025-01-16
1208,app_open,2025-01-05
1208,app_open,2025-01-06
1208,app_open,2025-01-08
1209,app_open,2025-02-12
1210,app_open,2025-01-10
1210,app_open,2025-01-11
1211,app_open,2025-03-07
1211,app_open,2025-03-08
1212,app_open,2025-01-31
1212,app_open,2025-02-01
1212,app_open,2025-02-03
1213,app_open,2025-02-05
1213,app_open,2025-02-06
1214,app_open,2025-03-04
1214,app_open,2025-03-18
1215,app_open,2025-01-28
1215,app_open,2025-02-25
1216,app_open,2025-03-11
1216,app_open,2025-03-12
1216,app_open,2025-03-18
1217,app_open,2025-01-17
1217,app_open,2025-01-24
1218,app_open,2025-03-15
1218,app_open,2025-03-22
1219,app_open,2025-03-15
1219,app_open,2025-03-16
1220,app_open,2025-03-02
1220,app_open,2025-03-03
1221,app_open,2025-02-01
1221,app_open,2025-02-04
1222,app_open,2025-03-02
1223,app_open,2025-02-22
1223,app_open,2025-02-23
1223,app_open,2025-03-01
1224,app_open,2025-01-25
1224,app_open,2025-01-26
1225,app_open,2025-01-13
1225,app_open,2025-01-14
1225,app_open,2025-01-16
1226,app_open,2025-01-13
1226,app_open,2025-01-20
1226,app_open,2025-01-27
1227,app_open,2025-02-25
1227,app_open,2025-02-26
1228,app_open,2025-02-15
1228,app_open,2025-02-16
1229,app_open,2025-02-24
1229,app_open,2025-02-27
1230,app_open,2025-02-22
1231,app_open,2025-03-01
1231,app_open,2025-03-02
1231,app_open,2025-03-04
1232,app_open,2025-01-07
1232,app_open,2025-01-10
1232,app_open,2025-01-14
1233,app_open,2025-01-13
1233,app_open,2025-01-14
1233,app_open,2025-02-10
1234,app_open,2025-01-08
1234,app_open,2025-01-09
1235,app_open,2025-02-21
1236,app_open,2025-02-13
1236,app_open,2025-02-14
1237,app_open,2025-01-14
1237,app_open,2025-01-21
1238,app_open,2025-02-01
1238,app_open,2025-02-02
1238,app_open,2025-02-04
1239,app_open,2025-01-25
1239,app_open,2025-01-26
1239,app_open,2025-01-28
1239,app_open,2025-02-08
1240,app_open,2025-01-25
1240,app_open,2025-01-26
1240,app_open,2025-01-28
1241,app_open,2025-03-10
1242,app_open,2025-02-27
1242,app_open,2025-02-28
1243,app_open,2025-01-18
1243,app_open,2025-01-21
1243,app_open,2025-02-01
1244,app_open,2025-02-24
1244,app_open,2025-02-27
1245,app_open,2025-01-24
1246,app_open,2025-02-05
1247,app_open,2025-03-01
1248,app_open,2025-02-01
1248,app_open,2025-02-04
1249,app_open,2025-01-10
1249,app_open,2025-01-11
1249,app_open,2025-01-24
1250,app_open,2025-02-26
1250,app_open,2025-03-05
1251,app_open,2025-03-12
1251,app_open,2025-03-13
1251,app_open,2025-03-15
1252,app_open,2025-01-13
1252,app_open,2025-01-27
1253,app_open,2025-01-07
1253,app_open,2025-01-10
1254,app_open,2025-03-11
1254,app_open,2025-03-14
1255,app_open,2025-01-02
1256,app_open,2025-01-12
1256,app_open,2025-01-19
1257,app_open,2025-01-31
1257,app_open,2025-02-03
1258,app_open,2025-01-22
1258,app_open,2025-01-25
1259,app_open,2025-02-22
1259,app_open,2025-02-25
1259,app_open,2025-03-22
1260,app_open,2025-03-04
1260,app_open,2025-03-05
1261,app_open,2025-03-03
1261,app_open,2025-03-04
1261,app_open,2025-03-10
1262,app_open,2025-01-28
1262,app_open,2025-01-29
1263,app_open,2025-02-21
1263,app_open,2025-02-28
1264,app_open,2025-01-08
1264,app_open,2025-01-09
1264,app_open,2025-01-11
1264,app_open,2025-02-05
1265,app_open,2025-01-22
1265,app_open,2025-01-23
1265,app_open,2025-01-25
1266,app_open,2025-02-18
1266,app_open,2025-02-19
1267,app_open,2025-01-01
1268,app_open,2025-02-19
1268,app_open,2025-02-20
1269,app_open,2025-02-03
1269,app_open,2025-02-04
1269,app_open,2025-02-06
1270,app_open,2025-02-28
1271,app_open,2025-02-06
1271,app_open,2025-02-07
1271,app_open,2025-02-20
1272,app_open,2025-02-24
1272,app_open,2025-02-27
1272,app_open,2025-03-03
1273,app_open,2025-03-13
1274,app_open,2025-03-04
1274,app_open,2025-03-07
1274,app_open,2025-03-11
1275,app_open,2025-01-20
1275,app_open,2025-01-21
1275,app_open,2025-01-23
1275,app_open,2025-02-17
1276,app_open,2025-01-25
1276,app_open,2025-01-28
1276,app_open,2025-02-08
1277,app_open,2025-02-07
1277,app_open,2025-02-14
1278,app_open,2025-01-28
1278,app_open,2025-01-29
1278,app_open,2025-02-11
1279,app_open,2025-01-08
1279,app_open,2025-01-09
1279,app_open,2025-01-22
1280,app_open,2025-03-16
1280,app_open,2025-03-17
1281,app_open,2025-03-11
1281,app_open,2025-03-12
1281,app_open,2025-03-14
1281,app_open,2025-03-25
1282,app_open,2025-01-08
1282,app_open,2025-01-09
1283,app_open,2025-02-10
1283,app_open,2025-02-11
1283,app_open,2025-02-13
1283,app_open,2025-02-24
1284,app_open,2025-01-08
1285,app_open,2025-01-07
1286,app_open,2025-03-16
1287,app_open,2025-03-03
1287,app_open,2025-03-04
1288,app_open,2025-03-06
1288,app_open,2025-03-09
1289,app_open,2025-03-09
1289,app_open,2025-03-10
1289,app_open,2025-03-16
1290,app_open,2025-01-21
1290,app_open,2025-01-24
1291,app_open,2025-01-08
1291,app_open,2025-01-09
1292,app_open,2025-03-07
1292,app_open,2025-03-10
1292,app_open,2025-03-14
1293,app_open,2025-01-11
1293,app_open,2025-01-12
1294,app_open,2025-01-24
1294,app_open,2025-01-25
1294,app_open,2025-01-27
1294,app_open,2025-02-21
1295,app_open,2025-01-09
1295,app_open,2025-01-10
1296,app_open,2025-03-18
1296,app_open,2025-03-21
1297,app_open,2025-01-09
1297,app_open,2025-01-12
1297,app_open,2025-01-16
1297,app_open,2025-02-06
1298,app_open,2025-01-31
1298,app_open,2025-02-01
1298,app_open,2025-02-14
1299,app_open,2025-02-21
1299,app_open,2025-02-24
1300,app_open,2025-01-16
1300,app_open,2025-01-17
1301,app_open,2025-03-14
1301,app_open,2025-03-15
1301,app_open,2025-03-28
1302,app_open,2025-02-01
1302,app_open,2025-02-02
1302,app_open,2025-02-04
1303,app_open,2025-03-16
1303,app_open,2025-03-17
1304,app_open,2025-03-18
1304,app_open,2025-03-19
1304,app_open,2025-03-21
1305,app_open,2025-01-06
1306,app_open,2025-03-21
1306,app_open,2025-03-22
1307,app_open,2025-01-11
1307,app_open,2025-01-12
1308,app_open,2025-02-23
1308,app_open,2025-02-24
1309,app_open,2025-03-16
1310,app_open,2025-03-14
1310,app_open,2025-03-15
1311,app_open,2025-03-08
1312,app_open,2025-02-10
1313,app_open,2025-02-03
1314,app_open,2025-01-27
1314,app_open,2025-01-28
1314,app_open,2025-02-03
1314,app_open,2025-02-24
1315,app_open,2025-02-10
1315,app_open,2025-02-13
1316,app_open,2025-01-31
1316,app_open,2025-02-01
1317,app_open,2025-02-03
1317,app_open,2025-02-04
1317,app_open,2025-02-06
1317,app_open,2025-02-10
1317,app_open,2025-02-17
1318,app_open,2025-02-20
1319,app_open,2025-01-17
1319,app_open,2025-01-20
1320,app_open,2025-02-08
1320,app_open,2025-02-09
1321,app_open,2025-02-28
1322,app_open,2025-02-10
1323,app_open,2025-01-10
1324,app_open,2025-01-02
1324,app_open,2025-01-03
1324,app_open,2025-01-05
1324,app_open,2025-01-30
1325,app_open,2025-02-28
1325,app_open,2025-03-01
1325,app_open,2025-03-07
1325,app_open,2025-03-14
1326,app_open,2025-03-21
1326,app_open,2025-03-24
1327,app_open,2025-03-14
1327,app_open,2025-03-15
1327,app_open,2025-03-17
1327,app_open,2025-03-28
1328,app_open,2025-01-13
1328,app_open,2025-01-14
1328,app_open,2025-01-16
1329,app_open,2025-01-10
1329,app_open,2025-01-13
1329,app_open,2025-01-17
1329,app_open,2025-02-07
1330,app_open,2025-03-10
1330,app_open,2025-03-11
1331,app_open,2025-01-28
1331,app_open,2025-01-29
1332,app_open,2025-03-06
1332,app_open,2025-03-13
1333,app_open,2025-02-03
1333,app_open,2025-02-10
1334,app_open,2025-01-17
1334,app_open,2025-01-18
1334,app_open,2025-01-20
1335,app_open,2025-02-14
1335,app_open,2025-02-15
1336,app_open,2025-01-09
1337,app_open,2025-02-01
1337,app_open,2025-02-02
1337,app_open,2025-02-08
1338,app_open,2025-02-17
1338,app_open,2025-02-18
1338,app_open,2025-02-24
1338,app_open,2025-03-03
1339,app_open,2025-02-06
1340,app_open,2025-01-21
1340,app_open,2025-01-22
1340,app_open,2025-01-28
1341,app_open,2025-02-26
1341,app_open,2025-02-27
1341,app_open,2025-03-05
1342,app_open,2025-03-11
1343,app_open,2025-02-08
1344,app_open,2025-03-20
1345,app_open,2025-03-09
1345,app_open,2025-03-12
1346,app_open,2025-01-02
1347,app_open,2025-03-12
1348,app_open,2025-02-08
1348,app_open,2025-02-15
1348,app_open,2025-02-22
1349,app_open,2025-01-14
1349,app_open,2025-01-17
1350,app_open,2025-01-18
1350,app_open,2025-01-21
1351,app_open,2025-02-03
1352,app_open,2025-01-15
1353,app_open,2025-01-14
1354,app_open,2025-03-12
1355,app_open,2025-01-20
1355,app_open,2025-01-21
1355,app_open,2025-01-27
1356,app_open,2025-02-04
1356,app_open,2025-02-11
1357,app_open,2025-02-06
1358,app_open,2025-03-19
1358,app_open,2025-03-26
1359,app_open,2025-01-27
1359,app_open,2025-01-28
1360,app_open,2025-02-13
1360,app_open,2025-02-16
1360,app_open,2025-02-27
1361,app_open,2025-01-27
1361,app_open,2025-01-28
1362,app_open,2025-02-03
1362,app_open,2025-02-06
1363,app_open,2025-03-06
1363,app_open,2025-03-07
1364,app_open,2025-03-04
1365,app_open,2025-02-02
1365,app_open,2025-02-03
1365,app_open,2025-02-16
1366,app_open,2025-01-07
1366,app_open,2025-01-08
1367,app_open,2025-01-12
1367,app_open,2025-01-13
1367,app_open,2025-01-15
1368,app_open,2025-02-24
1368,app_open,2025-03-03
1368,app_open,2025-03-24
1369,app_open,2025-02-05
1370,app_open,2025-01-06
1370,app_open,2025-01-07
1370,app_open,2025-01-20
1371,app_open,2025-01-01
1372,app_open,2025-02-12
1372,app_open,2025-02-15
1373,app_open,2025-01-17
1373,app_open,2025-01-18
1374,app_open,2025-02-03
1375,app_open,2025-01-21
1375,app_open,2025-01-22
1376,app_open,2025-02-26
1376,app_open,2025-02-27
1376,app_open,2025-03-05
1377,app_open,2025-03-12
1377,app_open,2025-03-13
1377,app_open,2025-03-15
1378,app_open,2025-02-24
1378,app_open,2025-02-27
1378,app_open,2025-03-24
1379,app_open,2025-03-13
1379,app_open,2025-03-16
1379,app_open,2025-03-27
1380,app_open,2025-01-02
1380,app_open,2025-01-03
1380,app_open,2025-01-09
1381,app_open,2025-01-15
1382,app_open,2025-01-10
1382,app_open,2025-01-11
1382,app_open,2025-01-13
1382,app_open,2025-01-17
1383,app_open,2025-01-20
1383,app_open,2025-01-21
1383,app_open,2025-01-23
1384,app_open,2025-03-11
1384,app_open,2025-03-12
1385,app_open,2025-01-05
1385,app_open,2025-01-08
1386,app_open,2025-02-17
1387,app_open,2025-03-16
1387,app_open,2025-03-17
1387,app_open,2025-03-23
1388,app_open,2025-03-12
1388,app_open,2025-03-13
1389,app_open,2025-01-19
1389,app_open,2025-01-20
1390,app_open,2025-02-25
1391,app_open,2025-01-17
1391,app_open,2025-01-18
1391,app_open,2025-02-14
1392,app_open,2025-01-06
1392,app_open,2025-01-07
1393,app_open,2025-02-09
1394,app_open,2025-02-16
1394,app_open,2025-02-17
1394,app_open,2025-02-19
1395,app_open,2025-01-06
1395,app_open,2025-01-07
1396,app_open,2025-02-15
1396,app_open,2025-02-16
1396,app_open,2025-03-01
1397,app_open,2025-01-27
1397,app_open,2025-01-28
1397,app_open,2025-01-30
1397,app_open,2025-02-03
1398,app_open,2025-02-01
1399,app_open,2025-01-14
1399,app_open,2025-02-11
1400,app_open,2025-02-15
1401,app_open,2025-03-13
1401,app_open,2025-03-16
1402,app_open,2025-02-22
1402,app_open,2025-02-23
1403,app_open,2025-03-21
1403,app_open,2025-03-24
1404,app_open,2025-01-20
1405,app_open,2025-01-31
1405,app_open,2025-02-01
1405,app_open,2025-02-03
1406,app_open,2025-01-21
1406,app_open,2025-01-22
1407,app_open,2025-01-23
1408,app_open,2025-02-22
1408,app_open,2025-02-25
1409,app_open,2025-01-04
1409,app_open,2025-01-11
1409,app_open,2025-02-01
1410,app_open,2025-01-23
1410,app_open,2025-01-26
1411,app_open,2025-02-12
1411,app_open,2025-02-26
1412,app_open,2025-02-22
1413,app_open,2025-02-01
1413,app_open,2025-02-02
1413,app_open,2025-02-15
1414,app_open,2025-02-04
1414,app_open,2025-02-05
1414,app_open,2025-03-04
1415,app_open,2025-01-21
1416,app_open,2025-01-14
1416,app_open,2025-01-15
1416,app_open,2025-01-21
1417,app_open,2025-02-18
1417,app_open,2025-02-19
1417,app_open,2025-02-25
1418,app_open,2025-01-05
1419,app_open,2025-03-02
1419,app_open,2025-03-09
1420,app_open,2025-01-29
1421,app_open,2025-01-26
1421,app_open,2025-01-27
1422,app_open,2025-02-28
1423,app_open,2025-02-14
1423,app_open,2025-02-15
1424,app_open,2025-02-09
1424,app_open,2025-02-10
1425,app_open,2025-01-30
1425,app_open,2025-01-31
1426,app_open,2025-01-29
1426,app_open,2025-01-30
1426,app_open,2025-02-01
1427,app_open,2025-01-04
1427,app_open,2025-01-07
1428,app_open,2025-01-25
1428,app_open,2025-01-26
1429,app_open,2025-02-21
1429,app_open,2025-02-22
1430,app_open,2025-02-12
1431,app_open,2025-02-05
1431,app_open,2025-02-06
1431,app_open,2025-03-05
1432,app_open,2025-01-09
1432,app_open,2025-01-12
1433,app_open,2025-02-05
1433,app_open,2025-02-08
1433,app_open,2025-02-12
1434,app_open,2025-02-14
1434,app_open,2025-02-15
1434,app_open,2025-02-17
1435,app_open,2025-03-07
1435,app_open,2025-03-08
1436,app_open,2025-02-21
1437,app_open,2025-03-10
1437,app_open,2025-03-17
1438,app_open,2025-02-12
1438,app_open,2025-02-19
1439,app_open,2025-01-04
1439,app_open,2025-01-07
1440,app_open,2025-01-15
1440,app_open,2025-01-16
1441,app_open,2025-02-03
1441,app_open,2025-02-10
1442,app_open,2025-01-23
1442,app_open,2025-01-24
1442,app_open,2025-02-06
1443,app_open,2025-03-16
1444,app_open,2025-02-03
1444,app_open,2025-02-04
1445,app_open,2025-01-05
1445,app_open,2025-01-06
1445,app_open,2025-01-12
1446,app_open,2025-01-14
1446,app_open,2025-01-21
1447,app_open,2025-03-18
1447,app_open,2025-03-19
1448,app_open,2025-02-25
1448,app_open,2025-02-26
1449,app_open,2025-02-14
1449,app_open,2025-02-15
1449,app_open,2025-02-28
1450,app_open,2025-02-10
1450,app_open,2025-02-11
1451,app_open,2025-02-25
1451,app_open,2025-02-28
1451,app_open,2025-03-25
1452,app_open,2025-03-19
1452,app_open,2025-03-22
